name,namefr,type1,type1fr,type2/none,type2fr/none,generation,index,description,descriptionfr,image(link),hasMegaEvolution,weight(in kg),legendary,fabulous,size(in meter),biomes(where we can found it),evolution-stade,color,isMaxEvolution,hasBeenInAshTeam,hasGenderDifference,isFormSwitchable,baseHappiness,captureRate
ralts,Tarsal,psychic,Psy,fairy,Fée,3,280,"RALTS senses the emotions of people using the horns on its head. This POKéMON rarely appears before people. But when it does, it draws closer if it senses that the person has a positive disposition.","Quand ses cornes captent les ondes positives d’un Pokémon ou d’un humain, son corps se réchauffe.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/280.png,False,6.6,False,False,0.4,N/A,1,white,False,False,False,False,35,235
kirlia,Kirlia,psychic,Psy,fairy,Fée,3,281,It is said that a KIRLIA that is exposed to the positive emotions of its TRAINER grows beautiful. This POKéMON controls psychokinetic powers with its highly developed brain.,"Quand il sent la joie de son Dresseur, il se met à danser, débordant d’énergie.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/281.png,False,20.2,False,False,0.8,N/A,2,white,False,False,False,False,35,120
gardevoir,Gardevoir,psychic,Psy,fairy,Fée,3,282,"GARDEVOIR has the ability to read the future. If it senses impending danger to its TRAINER, this POKéMON is said to unleash its psychokinetic energy at full power.","Prêt à tout pour protéger son Dresseur, il peut créer un mini trou noir par sa seule force mentale.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/282.png,True,48.4,False,False,1.6,N/A,3,white,True,False,False,True,35,45
surskit,Arakdo,bug,Insecte,water,Eau,3,283,"From the tips of its feet, SURSKIT secretes an oil that enables it to walk on water as if it were skating. This POKéMON feeds on microscopic organisms in ponds and lakes.",Il semble patiner sur l’eau. Le parfum diffusé par le sommet de sa tête sert à attirer ses proies.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/283.png,False,1.7,False,False,0.5,N/A,1,blue,False,False,False,False,70,200
masquerain,Maskadra,bug,Insecte,flying,Vol,3,284,MASQUERAIN intimidates enemies with the eyelike patterns on its antennas. This POKéMON flaps its four wings to freely fly in any direction - even sideways and backwards - as if it were a helicopter.,Des motifs en forme d’yeux ornent ses antennes. Ses 4 ailes l’aident à voler dans toutes les directions.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/284.png,False,3.6,False,False,0.8,N/A,2,blue,True,False,False,False,70,75
shroomish,Balignon,grass,Plante,none,none,3,285,"SHROOMISH live in damp soil in the dark depths of forests. They are often found keeping still under fallen leaves. This POKéMON feeds on compost that is made up of fallen, rotted leaves.",Le sommet de sa tête libère des spores empoisonnées. Il est dangereux de les inhaler.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/285.png,False,4.5,False,False,0.4,N/A,1,brown,False,False,False,False,70,255
breloom,Chapignon,grass,Plante,fighting,Combat,3,286,"BRELOOM closes in on its foe with light and sprightly footwork, then throws punches with its stretchy arms. This POKéMON’s fighting technique puts boxers to shame.",Ses petits bras s’étendent quand il donne un coup de poing. Son talent égale celui d’un boxeur pro.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/286.png,False,39.2,False,False,1.2,N/A,2,green,True,False,False,False,70,90
slakoth,Parecool,normal,Normal,none,none,3,287,"SLAKOTH lolls around for over twenty hours every day. Because it moves so little, it does not need much food. This POKéMON’s sole daily meal consists of just three leaves.","Il passe le plus clair de son temps affalé. Rien qu’à le voir, on a envie de bâiller.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/287.png,False,24.0,False,False,0.8,N/A,1,brown,False,False,False,False,70,255
vigoroth,Vigoroth,normal,Normal,none,none,3,288,VIGOROTH is always itching and agitated to go on a wild rampage. It simply can’t tolerate sitting still for even a minute. This POKéMON’s stress level rises if it can’t be moving constantly.,"Son cœur bat dix fois plus vite que la normale, c’est pourquoi il ne tient pas en place.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/288.png,False,46.5,False,False,1.4,N/A,2,white,False,False,False,False,70,120
slaking,Monaflèmit,normal,Normal,none,none,3,289,"SLAKING spends all day lying down and lolling about. It eats grass growing within its reach. If it eats all the grass it can reach, this POKéMON reluctantly moves to another spot.",Le Pokémon le plus fainéant du monde. Il s’allonge pour économiser ses forces et contre-attaquer.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/289.png,False,130.5,False,False,2.0,N/A,3,brown,True,False,False,False,70,45
nincada,Ningale,bug,Insecte,ground,Sol,3,290,NINCADA lives underground for many years in complete darkness. This POKéMON absorbs nutrients from the roots of trees. It stays motionless as it waits for evolution.,Il grandit sous terre et se repère grâce à ses antennes car ses yeux sont quasiment aveugles.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/290.png,False,5.5,False,False,0.5,N/A,1,gray,False,False,False,False,70,255
ninjask,Ninjask,bug,Insecte,flying,Vol,3,291,"NINJASK moves around at such a high speed that it cannot be seen, even while its crying can be clearly heard. For that reason, this POKéMON was long believed to be invisible.",Il bouge si vite que l’œil a parfois du mal à le suivre. Ils se regroupent près de la sève des arbres.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/291.png,False,12.0,False,False,0.8,N/A,2,yellow,True,False,False,False,70,120
shedinja,Munja,bug,Insecte,ghost,Spectre,3,292,"SHEDINJA’s hard body doesn’t move - not even a twitch. In fact, its body appears to be merely a hollow shell. It is believed that this POKéMON will steal the spirit of anyone peering into its hollow body from its back.",Une carapace d’insecte laissée à l’abandon. On dit qu’il vole l’âme de celui qui regarde à l’intérieur.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/292.png,False,1.2,False,False,0.8,N/A,2,brown,True,False,False,False,70,45
whismur,Chuchmur,normal,Normal,none,none,3,293,"Normally, WHISMUR’s voice is very quiet - it is barely audible even if one is paying close attention. However, if this POKéMON senses danger, it starts crying at an earsplitting volume.","En temps normal, son cri est pareil à un murmure. Effrayé, il atteint le volume d’un avion à réaction.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/293.png,False,16.3,False,False,0.6,N/A,1,pink,False,False,False,False,70,190
loudred,Ramboum,normal,Normal,none,none,3,294,LOUDRED’s bellowing can completely decimate a wood-frame house. It uses its voice to punish its foes. This POKéMON’s round ears serve as loudspeakers.,L’onde de choc provoquée par son cri peut renverser un camion. Il trépigne pour augmenter sa force.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/294.png,False,40.5,False,False,1.0,N/A,2,blue,False,False,False,False,70,120
exploud,Brouhabam,normal,Normal,none,none,3,295,"EXPLOUD triggers earthquakes with the tremors it creates by bellowing. If this POKéMON violently inhales from the ports on its body, it’s a sign that it is preparing to let loose a huge bellow.",Son hurlement s’entend à 10 km à la ronde. Ses orifices émettent toutes sortes de bruits.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/295.png,False,84.0,False,False,1.5,N/A,3,blue,True,False,False,False,70,45
makuhita,Makuhita,fighting,Combat,none,none,3,296,"MAKUHITA is tenacious - it will keep getting up and attacking its foe however many times it is knocked down. Every time it gets back up, this POKéMON stores more energy in its body for evolving.",Il fortifie son corps en fonçant sur des arbres épais. Son nid est entouré d’arbres abattus.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/296.png,False,86.4,False,False,1.0,N/A,1,yellow,False,False,False,False,70,180
hariyama,Hariyama,fighting,Combat,none,none,3,297,It has the habit of challenging others without hesitation to tests of strength. It’s been known to stand on train tracks and stop trains using forearm thrusts.,Il aime mesurer sa force à celle des plus grands Pokémon. Ses coups de paume peuvent projeter un camion.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/297.png,False,253.8,False,False,2.3,N/A,2,brown,True,False,False,False,70,200
azurill,Azurill,normal,Normal,fairy,Fée,3,298,A Pokémon that lives by water. It moves quickly on land by bouncing on its big tail.,Sa queue est plus rebondissante qu’une balle du même nom. C’est aussi une massue très puissante.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/298.png,False,2.0,False,False,0.2,N/A,1,blue,False,False,False,False,70,150
nosepass,Tarinor,rock,Roche,none,none,3,299,"NOSEPASS’s magnetic nose is always pointed to the north. If two of these POKéMON meet, they cannot turn their faces to each other when they are close because their magnetic noses repel one another.","Face au danger, il se protège en augmentant son magnétisme et en attirant tout objet métallique.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/299.png,False,97.0,False,False,1.0,N/A,1,gray,False,False,False,False,70,255
skitty,Skitty,normal,Normal,none,none,3,300,SKITTY has the habit of becoming fascinated by moving objects and chasing them around. This POKéMON is known to chase after its own tail and become dizzy.,"Il poursuit tout ce qui bouge. On le voit parfois courir en cercle, chassant sa propre queue.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/300.png,False,11.0,False,False,0.6,N/A,1,pink,False,False,False,False,70,255
delcatty,Delcatty,normal,Normal,none,none,3,301,"DELCATTY prefers to live an unfettered existence in which it can do as it pleases at its own pace. Because this POKéMON eats and sleeps whenever it decides, its daily routines are completely random.",Les femmes Dresseurs raffolent de sa sublime fourrure. Il ne possède pas de nid.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/301.png,False,32.6,False,False,1.1,N/A,2,purple,True,False,False,False,70,60
sableye,Ténéfix,dark,Ténèbres,ghost,Spectre,3,302,"SABLEYE lead quiet lives deep inside caverns. They are feared, however, because these POKéMON are thought to steal the spirits of people when their eyes burn with a sinister glow in the darkness.","À force de manger des gemmes, les yeux de ce Pokémon des grottes obscures sont devenus des joyaux.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/302.png,False,11.0,False,False,0.5,N/A,1,purple,True,False,False,True,35,45
mawile,Mysdibule,steel,Acier,fairy,Fée,3,303,"MAWHILE’s huge jaws are actually steel horns that have been transformed. Its docile-looking face serves to lull its foe into letting down its guard. When the foe least expects it, MAWHILE chomps it with its gaping jaws.",Ses cornes forment une grande mâchoire attachée à sa tête. Elle peut broyer des barres de fer.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/303.png,True,11.5,False,False,0.6,N/A,1,black,True,False,False,True,70,45
aron,Galekid,steel,Acier,rock,Roche,3,304,"This POKéMON has a body of steel. To make its body, ARON feeds on iron ore that it digs from mountains. Occasionally, it causes major trouble by eating bridges and rails.","Il vit habituellement au cœur des montagnes. Affamé, il dévore parfois des rails et des voitures.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/304.png,False,60.0,False,False,0.4,N/A,1,gray,False,False,False,False,35,180
lairon,Galegon,steel,Acier,rock,Roche,3,305,LAIRON tempers its steel body by drinking highly nutritious mineral springwater until it is bloated. This POKéMON makes its nest close to springs of delicious water.,Il se nourrit du minerai de fer qu’il fore. Il défend son territoire en chargeant avec son corps d’acier.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/305.png,False,120.0,False,False,0.9,N/A,2,gray,False,False,False,False,35,90
aggron,Galeking,steel,Acier,rock,Roche,3,306,AGGRON claims an entire mountain as its own territory. It mercilessly beats up anything that violates its environment. This POKéMON vigilantly patrols its territory at all times.,Il creuse des galeries à travers la pierre avec ses cornes d’acier pour trouver le fer qu’il apprécie.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/306.png,True,360.0,False,False,2.1,N/A,3,gray,True,False,False,True,35,45
meditite,Méditikka,fighting,Combat,psychic,Psy,3,307,"MEDITITE undertakes rigorous mental training deep in the mountains. However, whenever it meditates, this POKéMON always loses its concentration and focus. As a result, its training never ends.",Son entraînement d’ermite lui permet de léviter par le seul pouvoir de la méditation.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/307.png,False,11.2,False,False,0.6,N/A,1,blue,False,False,True,False,70,180
medicham,Charmina,fighting,Combat,psychic,Psy,3,308,"It is said that through meditation, MEDICHAM heightens energy inside its body and sharpens its sixth sense. This POKéMON hides its presence by merging itself with fields and mountains.",Le jeûne lui permet de concentrer son esprit au point de déceler l’aura de ses adversaires.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/308.png,True,31.5,False,False,1.3,N/A,2,red,True,False,True,True,70,90
electrike,Dynavolt,electric,Électrik,none,none,3,309,ELECTRIKE stores electricity in its long body hair. This POKéMON stimulates its leg muscles with electric charges. These jolts of power give its legs explosive acceleration performance.,Il améliore ses réflexes en stimulant ses muscles grâce à  l’électricité dans sa fourrure.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/309.png,False,15.2,False,False,0.6,N/A,1,green,False,False,False,False,70,120
